time,type,amount
2017/2/1 20:10,SE,696.54
2017/2/1 20:15,SE,1862.29
2017/2/1 20:20,SE,491.3
2017/2/1 20:25,SE,284.59
2017/2/1 20:30,SE,498.74
2017/2/1 20:35,SE,1106.38
2017/2/1 20:40,SE,62.06
2017/2/1 20:45,SE,541.09
2017/2/1 20:50,SE,896.54
2017/2/1 20:55,RE,163.2
2017/2/1 20:55,SE,390.93
2017/2/1 21:00,SE,55.26
2017/2/1 21:05,RE,434.5
2017/2/1 21:05,SE,548.44
2017/2/1 21:10,SE,436.26
2017/2/1 21:15,SE,500.58
2017/2/1 21:20,SE,44.66
2017/2/1 21:25,SE,200.72
2017/2/1 21:30,SE,436.36
2017/2/1 21:35,SE,437.37
2017/2/1 21:40,SE,205.54
2017/2/1 21:45,SE,930.9
2017/2/1 21:50,SE,916.73
2017/2/1 21:55,SE,458.74
2017/2/1 22:00,SE,587.66
2017/2/1 22:05,SE,243.28
2017/2/1 22:10,SE,560.55
2017/2/1 22:15,SE,195.01
2017/2/1 22:20,SE,1376.98
2017/2/1 22:25,SE,287.98
2017/2/1 22:30,SE,80.08
2017/2/1 22:35,RE,25.65
2017/2/1 22:35,SE,1835.97
2017/2/1 22:40,SE,955.15
2017/2/1 22:45,SE,148.39
2017/2/1 22:50,RE,262.51
2017/2/1 22:50,SE,348.38
2017/2/1 22:55,SE,406.22
2017/2/1 23:00,SE,210.61
2017/2/1 23:05,SE,502.28
2017/2/1 23:10,SE,483.28
2017/2/1 23:15,SE,187.87
2017/2/1 23:20,RE,24.11
2017/2/1 23:20,SE,180.44
2017/2/1 23:25,SE,124.68
2017/2/1 23:30,SE,630.82
2017/2/1 23:35,SE,545.86
2017/2/1 23:40,SE,3014.89
2017/2/1 23:45,RE,197
2017/2/1 23:45,SE,321.97
2017/2/1 23:50,RE,1468
2017/2/1 23:50,SE,398.76
2017/2/1 23:55,RE,914.95
2017/2/1 23:55,SE,1393.06
2017/2/2 0:00,RE,574
2017/2/2 0:00,SE,149.59
2017/2/2 0:05,RE,104.74
2017/2/2 0:05,SE,368.97
2017/2/2 0:10,SE,1146.25
2017/2/2 0:15,SE,694.39
2017/2/2 0:20,SE,990.65
2017/2/2 0:25,SE,1627.18
2017/2/2 0:30,SE,188.46
2017/2/2 0:35,SE,91.52
2017/2/2 0:40,SE,249.08
2017/2/2 0:45,SE,170.63
2017/2/2 0:50,SE,65.91
2017/2/2 0:55,SE,359.17
2017/2/2 1:00,SE,77.15
2017/2/2 1:05,SE,2505.77
2017/2/2 1:10,SE,285.11
2017/2/2 1:15,SE,494.01
2017/2/2 1:20,SE,360.7
2017/2/2 1:25,RE,640.9
2017/2/2 1:25,SE,261.01
2017/2/2 1:30,RE,207
2017/2/2 1:30,SE,5798.78
2017/2/2 1:35,SE,184.45
2017/2/2 1:40,SE,1142.33
2017/2/2 1:45,SE,1903.91
2017/2/2 1:50,SE,7600.93
2017/2/2 1:55,SE,291.48
2017/2/2 2:00,SE,378.59
2017/2/2 2:05,SE,192.91
2017/2/2 2:10,SE,78.86
2017/2/2 2:15,SE,72.05
2017/2/2 2:20,SE,145.36
2017/2/2 2:25,SE,55.4
2017/2/2 2:35,SE,72.33
2017/2/2 2:40,SE,10.71
2017/2/2 2:45,SE,7.57
2017/2/2 2:50,RE,12
2017/2/2 2:50,SE,62.96
2017/2/2 2:55,SE,26.41
2017/2/2 3:00,SE,869.91
2017/2/2 3:05,SE,88.13
2017/2/2 3:10,SE,42.95
2017/2/2 3:15,SE,498.75
2017/2/2 3:20,SE,58.93
2017/2/2 3:25,SE,87.11
2017/2/2 3:30,SE,202.56
2017/2/2 3:35,SE,5.57
2017/2/2 3:40,SE,66.58
2017/2/2 3:45,SE,627.12
2017/2/2 3:50,SE,48.31
2017/2/2 3:55,SE,1028.09
2017/2/2 4:00,SE,115.33
2017/2/2 4:10,SE,14.45
2017/2/2 4:15,SE,196.21
2017/2/2 4:20,SE,120.4
2017/2/2 4:25,SE,20.4
2017/2/2 4:30,SE,4.15
2017/2/2 4:35,SE,211.87
2017/2/2 4:40,SE,121.96
2017/2/2 4:45,SE,96.07
2017/2/2 4:50,SE,39.22
2017/2/2 5:00,SE,33.89
2017/2/2 5:05,SE,9.52
2017/2/2 5:10,SE,146.92
2017/2/2 5:15,SE,268.12
2017/2/2 5:20,SE,0.01
2017/2/2 5:25,SE,82.4
2017/2/2 5:30,SE,204.79
2017/2/2 5:35,SE,4.94
2017/2/2 5:40,SE,34.65
2017/2/2 5:50,RE,506.61
2017/2/2 5:55,SE,26.52
2017/2/2 6:00,SE,98.8
2017/2/2 6:05,SE,32.98
2017/2/2 6:10,SE,14.22
2017/2/2 6:15,SE,35.27
2017/2/2 6:20,SE,41.86
2017/2/2 6:25,SE,77.66
2017/2/2 6:40,SE,24.4
2017/2/2 6:45,SE,67.73
2017/2/2 6:50,SE,9.88
2017/2/2 6:55,SE,33.53
2017/2/2 7:00,SE,4.94
2017/2/2 7:15,SE,47.87
2017/2/2 7:25,SE,54.98
2017/2/2 7:30,SE,37.14
2017/2/2 7:35,SE,93.88
2017/2/2 7:45,SE,32.26
2017/2/2 7:50,SE,24.49
2017/2/2 8:00,SE,2.96
2017/2/2 8:05,SE,6.93
2017/2/2 8:10,SE,7.31
2017/2/2 8:15,SE,67.94
2017/2/2 8:20,SE,197.1
2017/2/2 8:30,SE,43.57
2017/2/2 8:35,SE,233.08
2017/2/2 8:50,SE,287.81
2017/2/2 8:55,SE,228.23
2017/2/2 9:10,SE,151.66
2017/2/2 9:15,SE,477.21
2017/2/2 9:20,SE,12.01
2017/2/2 9:25,SE,545.7
2017/2/2 9:30,SE,13.97
2017/2/2 9:35,SE,382.63
2017/2/2 9:40,SE,25.54
2017/2/2 9:50,SE,446.87
2017/2/2 9:55,SE,179.61
2017/2/2 10:00,SE,252.86
2017/2/2 10:05,SE,588.03
2017/2/2 10:10,SE,217.36
2017/2/2 10:15,SE,438.75
2017/2/2 10:20,SE,98.8
2017/2/2 10:25,SE,303.83
2017/2/2 10:30,SE,219.02
2017/2/2 10:40,SE,196.74
2017/2/2 10:50,SE,117.57
2017/2/2 10:55,SE,485.71
2017/2/2 11:00,SE,95.84
2017/2/2 11:05,SE,585.74
2017/2/2 11:10,SE,191.67
2017/2/2 11:15,SE,288.49
2017/2/2 11:20,SE,95.84
2017/2/2 11:25,SE,300.84
2017/2/2 11:35,SE,12.13
2017/2/2 11:45,SE,95.84
2017/2/2 11:50,SE,93.86
2017/2/2 12:00,SE,207.9
2017/2/2 12:05,SE,340.98
2017/2/2 12:10,SE,191.67
2017/2/2 12:15,SE,360.37
2017/2/2 12:20,SE,65.78
2017/2/2 12:25,SE,65.78
2017/2/2 12:35,SE,53.68
2017/2/2 12:40,SE,45.84
2017/2/2 12:45,SE,49.32
2017/2/2 12:55,SE,407.06
2017/2/2 13:05,SE,351.84
2017/2/2 13:10,SE,117.57
2017/2/2 13:15,SE,566.87
2017/2/2 13:20,SE,218.35
2017/2/2 13:30,SE,209.14
2017/2/2 13:35,SE,95.84
2017/2/2 13:40,SE,532.47
2017/2/2 13:45,SE,262.74
2017/2/2 13:50,SE,326
2017/2/2 13:55,SE,262.73
2017/2/2 14:05,SE,189.7
2017/2/2 14:15,SE,5.98
2017/2/2 14:20,SE,373.14
2017/2/2 14:25,SE,316.65
2017/2/2 14:30,SE,372.38
2017/2/2 14:35,SE,24.24
2017/2/2 14:40,SE,503.23
2017/2/2 14:45,SE,225.4
2017/2/2 14:55,SE,659.82
2017/2/2 15:00,SE,335.37
2017/2/2 15:05,SE,437.47
2017/2/2 15:10,SE,145.49
2017/2/2 15:15,SE,425.83
2017/2/2 15:20,SE,248.47
2017/2/2 15:30,SE,0.99
2017/2/2 15:35,RE,0.99
2017/2/2 15:35,SE,227.72
2017/2/2 15:40,SE,212.04
2017/2/2 15:45,SE,391.56
2017/2/2 15:50,SE,462.59
2017/2/2 15:55,SE,237.47
2017/2/2 16:00,SE,305.76
2017/2/2 16:05,SE,15.61
2017/2/2 16:10,SE,177.78
2017/2/2 16:15,SE,361.97
2017/2/2 16:20,SE,93.86
2017/2/2 16:30,RE,139.49
2017/2/2 16:30,SE,392.29
2017/2/2 16:35,SE,163.88
2017/2/2 16:55,SE,92.29
2017/2/2 17:00,SE,322.84
2017/2/2 17:05,SE,230.72
2017/2/2 17:10,SE,530.21
2017/2/2 17:15,SE,373.39
2017/2/2 17:20,SE,1957.4
2017/2/2 17:25,SE,487.08
2017/2/2 17:35,SE,694.18
2017/2/2 17:40,SE,460.56
2017/2/2 17:45,SE,352.87
2017/2/2 17:50,SE,340.42
2017/2/2 17:55,SE,375.54
2017/2/2 18:00,SE,216.27
2017/2/2 18:05,SE,172.43
2017/2/2 18:10,SE,498.94
2017/2/2 18:15,SE,950.25
2017/2/2 18:20,SE,396.38
2017/2/2 18:25,SE,878.34
2017/2/2 18:30,SE,216.33
2017/2/2 18:35,SE,846.21
2017/2/2 18:40,SE,541.06
2017/2/2 18:45,SE,131.74
2017/2/2 18:50,SE,1012.04
2017/2/2 18:55,SE,115.16
2017/2/2 19:00,SE,209.14
2017/2/2 19:05,SE,365.92
2017/2/2 19:10,SE,286.22
2017/2/2 19:15,SE,302.7
2017/2/2 19:20,SE,2118.23
2017/2/2 19:25,SE,133.61
2017/2/2 19:30,SE,513.23
2017/2/2 19:35,SE,1003.68
2017/2/2 19:40,SE,207.97
2017/2/2 19:45,SE,235.34
2017/2/2 19:50,SE,306.28
2017/2/2 19:55,SE,331.92
2017/2/2 20:00,SE,483.03
2017/2/2 20:05,RE,418.43
2017/2/2 20:05,SE,432.89
2017/2/2 20:10,SE,239.1
2017/2/2 20:15,SE,390.92
2017/2/2 20:20,SE,621.75
2017/2/2 20:25,SE,325.93
2017/2/2 20:30,SE,1260.91
2017/2/2 20:35,SE,272.1
2017/2/2 20:40,SE,695.5
2017/2/2 20:45,SE,138.33
2017/2/2 20:50,SE,99.77
2017/2/2 20:55,SE,283.37
2017/2/2 21:00,SE,152.04
2017/2/2 21:05,SE,1234.01
2017/2/2 21:10,SE,1810.06
2017/2/2 21:15,SE,414.48
2017/2/2 21:20,SE,404.08
2017/2/2 21:25,SE,446.45
2017/2/2 21:30,SE,1257.83
2017/2/2 21:35,SE,581.32
2017/2/2 21:40,SE,1128.04
2017/2/2 21:45,SE,499.65
2017/2/2 21:50,SE,343.05
2017/2/2 21:55,SE,605.65
2017/2/2 22:00,SE,239.19
2017/2/2 22:05,SE,685.16
2017/2/2 22:10,SE,92.62
2017/2/2 22:15,SE,371.62
2017/2/2 22:20,RE,93
2017/2/2 22:25,SE,300.56
2017/2/2 22:30,SE,379.48
2017/2/2 22:35,SE,458.52
2017/2/2 22:40,SE,716.22
2017/2/2 22:45,SE,221.92
2017/2/2 22:50,SE,655.51
2017/2/2 22:55,SE,205.37
2017/2/2 23:00,SE,203.04
2017/2/2 23:05,SE,4033.29
2017/2/2 23:10,RE,18.66
2017/2/2 23:10,SE,532.29
2017/2/2 23:15,SE,444.99
2017/2/2 23:20,SE,630.69
2017/2/2 23:25,SE,374.45
2017/2/2 23:30,SE,423.75
2017/2/2 23:35,SE,1072.79
2017/2/2 23:40,SE,95
2017/2/2 23:50,SE,274.71
2017/2/2 23:55,SE,93.02
2017/2/3 0:00,SE,43.53
2017/2/3 0:05,RE,174
2017/2/3 0:05,SE,83.2
2017/2/3 0:10,SE,136.47
2017/2/3 0:15,RE,221
2017/2/3 0:15,SE,204.71
2017/2/3 0:20,SE,1242.36
2017/2/3 0:25,SE,618.85
2017/2/3 0:30,SE,357.07
2017/2/3 0:35,SE,140.93
2017/2/3 0:40,SE,858.68
2017/2/3 0:45,SE,10.71
2017/2/3 0:50,SE,5071.86
2017/2/3 0:55,SE,4133.61
2017/2/3 1:00,SE,458.88
2017/2/3 1:05,SE,238.46
2017/2/3 1:10,SE,201.29
2017/2/3 1:15,SE,331.96
2017/2/3 1:20,SE,1522.77
2017/2/3 1:25,SE,10717.1
2017/2/3 1:30,SE,12451.01
2017/2/3 1:35,SE,6523.38
2017/2/3 1:40,SE,232.95
2017/2/3 1:45,SE,194.68
2017/2/3 1:50,SE,22177.94
2017/2/3 1:55,SE,1674.75
2017/2/3 2:00,SE,94.45
2017/2/3 2:05,SE,97.4
2017/2/3 2:10,SE,203.03
2017/2/3 2:15,RE,13.5
2017/2/3 2:15,SE,115.67
2017/2/3 2:20,SE,253.55
2017/2/3 2:25,SE,201.82
2017/2/3 2:30,SE,3170
2017/2/3 2:35,SE,2459.03
2017/2/3 2:40,SE,136.33
2017/2/3 2:45,SE,227.79
2017/2/3 2:50,SE,106.8
2017/2/3 2:55,SE,388.27
2017/2/3 3:00,SE,68.55
2017/2/3 3:05,SE,419.05
2017/2/3 3:10,SE,64.69
2017/2/3 3:15,SE,3578.43
2017/2/3 3:20,SE,553.02
2017/2/3 3:25,SE,169.62
2017/2/3 3:30,SE,3451.1
2017/2/3 3:35,SE,98.66
2017/2/3 3:40,SE,133.65
2017/2/3 3:50,SE,58.53
2017/2/3 3:55,SE,43.34
2017/2/3 4:05,SE,101.08
2017/2/3 4:10,SE,52.88
2017/2/3 4:15,SE,481.24
2017/2/3 4:20,SE,574.13
2017/2/3 4:25,SE,159.47
2017/2/3 4:30,SE,714.42
2017/2/3 4:35,SE,1568.46
2017/2/3 4:40,SE,75.58
2017/2/3 4:45,SE,3952
2017/2/3 4:50,SE,46.14
2017/2/3 4:55,SE,248.69
2017/2/3 5:00,SE,7.09
2017/2/3 5:05,SE,21.64
2017/2/3 5:10,SE,48.66
2017/2/3 5:20,SE,3.53
2017/2/3 5:25,SE,0.03
2017/2/3 5:30,SE,0.01
2017/2/3 5:40,SE,25.9
2017/2/3 5:45,SE,0.01
2017/2/3 5:50,SE,63.45
2017/2/3 5:55,SE,4.36
2017/2/3 6:00,SE,81.74
2017/2/3 6:05,SE,4.9
2017/2/3 6:15,SE,12.69
2017/2/3 6:25,SE,75.91
2017/2/3 6:30,SE,23.58
2017/2/3 6:40,SE,71.26
2017/2/3 6:45,SE,266.6
2017/2/3 6:50,SE,323.02
2017/2/3 6:55,SE,38.48
2017/2/3 7:00,SE,28.36
2017/2/3 7:05,SE,34.41
2017/2/3 7:10,SE,246.28
2017/2/3 7:15,SE,132.03
2017/2/3 7:20,SE,0.05
2017/2/3 7:25,SE,3.96
2017/2/3 7:30,SE,5.92
2017/2/3 7:35,SE,170.38
2017/2/3 7:45,SE,22.13
2017/2/3 7:50,SE,30.25
2017/2/3 8:00,SE,39.66
2017/2/3 8:05,SE,12
2017/2/3 8:10,SE,14.17
2017/2/3 8:20,SE,117.57
2017/2/3 8:30,SE,100.78
2017/2/3 8:35,SE,21.23
2017/2/3 8:40,SE,335.94
2017/2/3 8:45,SE,465.46
2017/2/3 8:55,SE,239.1
2017/2/3 9:00,SE,119.55
2017/2/3 9:05,SE,130.82
2017/2/3 9:10,SE,148.08
2017/2/3 9:15,SE,170.78
2017/2/3 9:20,SE,334.94
2017/2/3 9:25,SE,156.82
2017/2/3 9:30,SE,187.72
2017/2/3 9:35,SE,100.32
2017/2/3 9:40,SE,98.13
2017/2/3 9:45,SE,498.95
2017/2/3 9:50,SE,255.33
2017/2/3 9:55,SE,107.94
2017/2/3 10:00,SE,229.49
2017/2/3 10:05,SE,223.15
2017/2/3 10:10,SE,906.81
2017/2/3 10:15,SE,252.47
2017/2/3 10:20,SE,532.28
2017/2/3 10:25,SE,909.76
2017/2/3 10:30,SE,1874.44
2017/2/3 10:35,SE,237.03
2017/2/3 10:40,SE,1021.35
2017/2/3 10:45,SE,421.23
2017/2/3 10:50,SE,1016.2
2017/2/3 10:55,SE,1060.9
2017/2/3 11:00,SE,1271.1
2017/2/3 11:05,RE,135
2017/2/3 11:05,SE,1011.76
2017/2/3 11:10,SE,417.93
2017/2/3 11:15,SE,405.99
2017/2/3 11:20,SE,200.42
2017/2/3 11:25,SE,647.56
2017/2/3 11:30,SE,228.23
2017/2/3 11:35,SE,1232.57
2017/2/3 11:40,SE,334.97
2017/2/3 11:45,SE,497.1
2017/2/3 11:50,SE,450.98
2017/2/3 11:55,SE,105.72
2017/2/3 12:00,SE,383.35
2017/2/3 12:05,SE,228.23
2017/2/3 12:10,SE,189.7
2017/2/3 12:15,SE,269.67
2017/2/3 12:20,SE,549.77
2017/2/3 12:25,SE,338.5
2017/2/3 12:30,SE,1258.15
2017/2/3 12:35,SE,157.89
2017/2/3 12:40,SE,24.24
2017/2/3 12:45,SE,958.3
2017/2/3 12:50,SE,282.11
2017/2/3 12:55,SE,304.62
2017/2/3 13:00,SE,523.81
2017/2/3 13:05,RE,509.49
2017/2/3 13:05,SE,101.62
2017/2/3 13:10,SE,187.72
2017/2/3 13:15,SE,592.81
2017/2/3 13:20,SE,485.83
2017/2/3 13:25,SE,285.53
2017/2/3 13:30,SE,627.56
2017/2/3 13:35,SE,227.51
2017/2/3 13:40,SE,295.27
2017/2/3 13:45,SE,96.59
2017/2/3 13:50,SE,300.61
2017/2/3 13:55,SE,1066
2017/2/3 14:00,SE,924.23
2017/2/3 14:05,SE,743.57
2017/2/3 14:10,SE,192.8
2017/2/3 14:15,SE,24.24
2017/2/3 14:20,SE,740.02
2017/2/3 14:25,SE,629.24
2017/2/3 14:40,SE,191.67
2017/2/3 14:45,SE,290.82
2017/2/3 14:50,SE,375.26
2017/2/3 14:55,SE,509.25
2017/2/3 15:00,SE,508.53
2017/2/3 15:05,SE,376.79
2017/2/3 15:10,SE,464.63
2017/2/3 15:15,SE,862.6
2017/2/3 15:20,SE,427.48
2017/2/3 15:25,SE,447.85
2017/2/3 15:30,SE,285.53
2017/2/3 15:35,SE,378.38
2017/2/3 15:40,SE,253.52
2017/2/3 15:45,SE,526.61
2017/2/3 15:50,SE,489.32
2017/2/3 15:55,SE,1982.6
2017/2/3 16:00,SE,909.87
2017/2/3 16:05,SE,382.36
2017/2/3 16:10,SE,943.23
2017/2/3 16:15,SE,747.82
2017/2/3 16:25,SE,976.88
2017/2/3 16:30,RE,310
2017/2/3 16:30,SE,348.31
2017/2/3 16:40,SE,624.41
2017/2/3 16:45,SE,534.53
2017/2/3 16:50,SE,263.99
2017/2/3 16:55,SE,28.29
2017/2/3 17:00,SE,513.76
2017/2/3 17:05,RE,411.32
2017/2/3 17:05,SE,191.67
2017/2/3 17:10,SE,880.64
2017/2/3 17:15,SE,287.29
2017/2/3 17:20,SE,440.47
2017/2/3 17:25,SE,388.8
2017/2/3 17:30,SE,417.99
2017/2/3 17:35,SE,80.03
2017/2/3 17:40,RE,0.99
2017/2/3 17:40,SE,571.37
2017/2/3 17:45,SE,513.77
2017/2/3 17:50,SE,836.92
2017/2/3 17:55,RE,82.6
2017/2/3 17:55,SE,389.83
2017/2/3 18:00,SE,1262.33
2017/2/3 18:05,SE,18.19
2017/2/3 18:10,SE,462.24
2017/2/3 18:15,SE,203.02
2017/2/3 18:20,SE,497.29
2017/2/3 18:25,SE,287.09
2017/2/3 18:30,SE,248.29
2017/2/3 18:35,SE,232.11
2017/2/3 18:40,SE,145.68
2017/2/3 18:45,RE,6.7
2017/2/3 18:45,SE,390.08
2017/2/3 18:50,RE,323.2
2017/2/3 18:55,SE,1756.06
2017/2/3 19:00,SE,545.37
2017/2/3 19:05,SE,649.91
2017/2/3 19:10,RE,9.5
2017/2/3 19:10,SE,23.78
2017/2/3 19:15,SE,202.53
2017/2/3 19:20,SE,563.96
2017/2/3 19:25,SE,596.94
2017/2/3 19:30,SE,1475.53
2017/2/3 19:35,SE,369.93
2017/2/3 19:40,SE,511.92
2017/2/3 19:45,SE,239.63
2017/2/3 19:50,SE,1107.32
2017/2/3 19:55,SE,1832.55
2017/2/3 20:00,RE,30.6
2017/2/3 20:00,SE,1593.07
2017/2/3 20:05,SE,116.62
2017/2/3 20:10,SE,727.01
2017/2/3 20:15,SE,833.87
2017/2/3 20:20,SE,1250.94
2017/2/3 20:25,SE,112.71
2017/2/3 20:30,SE,1044.56
2017/2/3 20:35,SE,120.62
2017/2/3 20:40,SE,632.83
2017/2/3 20:45,SE,680.28
2017/2/3 20:50,SE,822.48
2017/2/3 20:55,SE,730.94
2017/2/3 21:00,SE,1968.78
2017/2/3 21:05,SE,613.57
2017/2/3 21:10,SE,131.93
2017/2/3 21:15,SE,565.05
2017/2/3 21:20,SE,939.79
2017/2/3 21:25,SE,794.74
2017/2/3 21:30,SE,929.16
2017/2/3 21:35,SE,932.73
2017/2/3 21:40,SE,587.66
2017/2/3 21:45,SE,192.84
2017/2/3 21:50,SE,2268.6
2017/2/3 21:55,SE,704.78
2017/2/3 22:00,SE,443.89
2017/2/3 22:05,SE,442.34
2017/2/3 22:10,SE,256.16
2017/2/3 22:15,SE,878.79
2017/2/3 22:20,SE,400.28
2017/2/3 22:25,SE,510.59
2017/2/3 22:30,SE,1103.9
2017/2/3 22:35,SE,2286.14
2017/2/3 22:40,SE,83.95
2017/2/3 22:45,SE,551.03
2017/2/3 22:50,SE,1027.08
2017/2/3 22:55,SE,371.13
2017/2/3 23:00,RE,23.1
2017/2/3 23:00,SE,589.56
2017/2/3 23:05,SE,338.69
2017/2/3 23:10,RE,140
2017/2/3 23:10,SE,514.29
2017/2/3 23:15,RE,575
2017/2/3 23:15,SE,93.68
2017/2/3 23:20,SE,485.22
2017/2/3 23:25,SE,4838.8
2017/2/3 23:30,SE,1160.62
2017/2/3 23:35,RE,15
2017/2/3 23:35,SE,851.86
2017/2/3 23:40,SE,3014.32
2017/2/3 23:45,SE,264.49
2017/2/3 23:50,RE,124.5
2017/2/3 23:50,SE,753.14
2017/2/3 23:55,RE,124.5
2017/2/3 23:55,SE,203.58
2017/2/4 0:00,SE,346.2
2017/2/4 0:05,SE,395.69
2017/2/4 0:10,SE,648.93
2017/2/4 0:15,SE,475.19
2017/2/4 0:20,SE,1197.38
2017/2/4 0:25,SE,1261.76
2017/2/4 0:30,SE,100.92
2017/2/4 0:35,SE,1246.9
2017/2/4 0:40,RE,60
2017/2/4 0:40,SE,112.76
2017/2/4 0:45,SE,519.45
2017/2/4 0:50,SE,485.32
2017/2/4 0:55,SE,118.96
2017/2/4 1:00,SE,14.73
2017/2/4 1:05,SE,145.22
2017/2/4 1:10,SE,394.22
2017/2/4 1:15,SE,94.8
2017/2/4 1:20,SE,119.74
2017/2/4 1:25,SE,1124.04
2017/2/4 1:30,SE,58.53
2017/2/4 1:35,SE,146.62
2017/2/4 1:40,SE,2117.77
2017/2/4 1:45,SE,45.26
2017/2/4 1:50,SE,125.48
2017/2/4 1:55,SE,115.8
2017/2/4 2:00,SE,1686.77
2017/2/4 2:05,SE,55.5
2017/2/4 2:10,SE,367.94
2017/2/4 2:15,SE,255
2017/2/4 2:20,SE,88.65
2017/2/4 2:25,SE,381.14
2017/2/4 2:30,SE,155.73
2017/2/4 2:35,SE,63.93
2017/2/4 2:40,SE,2109.92
2017/2/4 2:45,SE,240.83
2017/2/4 2:50,SE,177.57
2017/2/4 2:55,RE,370
2017/2/4 2:55,SE,1235.75
2017/2/4 3:00,SE,176.86
2017/2/4 3:05,SE,754.41
2017/2/4 3:10,SE,48.31
2017/2/4 3:15,SE,33.68
2017/2/4 3:20,SE,48.72
2017/2/4 3:25,SE,9.23
2017/2/4 3:30,SE,4.15
2017/2/4 3:35,SE,68.01
2017/2/4 3:40,SE,118.33
2017/2/4 3:45,SE,95.85
2017/2/4 3:50,SE,8.5
2017/2/4 3:55,SE,184.94
2017/2/4 4:00,SE,1706.22
2017/2/4 4:05,SE,248.44
2017/2/4 4:10,SE,13.7
2017/2/4 4:15,SE,6.7
2017/2/4 4:20,SE,181.39
2017/2/4 4:25,SE,159.9
2017/2/4 4:30,SE,723.11
2017/2/4 4:35,SE,3.16
2017/2/4 4:40,SE,11.73
2017/2/4 4:45,SE,120.24
2017/2/4 4:50,SE,114.05
2017/2/4 4:55,SE,4.36
2017/2/4 5:00,SE,117.78
2017/2/4 5:05,SE,20.33
2017/2/4 5:10,SE,89.86
2017/2/4 5:20,SE,57.8
2017/2/4 5:25,SE,3.72
2017/2/4 5:30,SE,19.76
2017/2/4 5:35,SE,4.19
2017/2/4 5:40,SE,194.26
2017/2/4 5:45,SE,5.83
2017/2/4 6:05,SE,4.15
2017/2/4 6:30,SE,22.38
2017/2/4 6:35,SE,4.51
2017/2/4 6:50,SE,49.05
2017/2/4 6:55,SE,107.61
2017/2/4 7:00,SE,10.09
2017/2/4 7:05,SE,16.16
2017/2/4 7:10,SE,5.06
2017/2/4 7:30,SE,13.64
2017/2/4 7:45,SE,28.64
2017/2/4 7:50,SE,75.98
2017/2/4 7:55,SE,260.71
2017/2/4 8:00,SE,38.63
2017/2/4 8:05,SE,34.05
2017/2/4 8:10,SE,11.15
2017/2/4 8:15,SE,46.51
2017/2/4 8:20,SE,143.32
2017/2/4 8:25,SE,67.81
2017/2/4 8:30,SE,70.51
2017/2/4 8:35,SE,14.61
2017/2/4 8:40,SE,66.07
2017/2/4 8:45,SE,29.16
2017/2/4 8:55,SE,24.24
2017/2/4 9:05,SE,271.6
2017/2/4 9:10,SE,39.52
2017/2/4 9:20,SE,203.89
2017/2/4 9:25,SE,184.33
2017/2/4 9:30,SE,684.4
2017/2/4 9:35,SE,851.55
2017/2/4 9:40,SE,502.2
2017/2/4 9:45,SE,186.01
2017/2/4 9:50,SE,779.88
2017/2/4 9:55,SE,685.67
2017/2/4 10:00,SE,647.67
2017/2/4 10:05,SE,1088.16
2017/2/4 10:10,SE,1302
2017/2/4 10:15,SE,227.04
2017/2/4 10:20,SE,510.7
2017/2/4 10:25,SE,356.67
2017/2/4 10:30,SE,630.16
2017/2/4 10:35,SE,635.3
2017/2/4 10:40,SE,94.9
2017/2/4 10:45,SE,702.54
2017/2/4 10:50,SE,408.09
2017/2/4 10:55,SE,1293.75
2017/2/4 11:00,SE,348.31
2017/2/4 11:05,SE,493.35
2017/2/4 11:10,SE,845.83
2017/2/4 11:15,SE,12.13
2017/2/4 11:20,SE,670.99
2017/2/4 11:25,SE,28.3
2017/2/4 11:35,SE,93.86
2017/2/4 11:40,SE,692.21
2017/2/4 11:45,SE,411.99
2017/2/4 11:55,SE,557.13
2017/2/4 12:00,SE,687.7
2017/2/4 12:05,RE,67.5
2017/2/4 12:05,SE,830.14
2017/2/4 12:10,SE,108.81
2017/2/4 12:15,SE,445.59
2017/2/4 12:20,SE,40.34
2017/2/4 12:25,SE,429.54
2017/2/4 12:30,SE,205.72
2017/2/4 12:35,SE,120.08
2017/2/4 12:40,SE,27.16
2017/2/4 12:45,SE,78.05
2017/2/4 12:50,SE,1304.4
2017/2/4 13:00,SE,95.84
2017/2/4 13:05,SE,348.73
2017/2/4 13:10,SE,550.09
2017/2/4 13:15,SE,552.65
2017/2/4 13:20,SE,93.86
2017/2/4 13:25,SE,787.22
2017/2/4 13:30,SE,800.72
2017/2/4 13:35,SE,672.91
2017/2/4 13:40,SE,577.52
2017/2/4 13:45,SE,544.08
2017/2/4 13:50,SE,454.19
2017/2/4 13:55,SE,119.55
2017/2/4 14:00,SE,560.87
2017/2/4 14:05,SE,632.67
2017/2/4 14:10,SE,309.24
2017/2/4 14:15,SE,1034.44
2017/2/4 14:25,SE,426.82
2017/2/4 14:30,SE,215.91
2017/2/4 14:35,SE,233.38
2017/2/4 14:40,SE,479.18
2017/2/4 14:45,SE,285.53
2017/2/4 14:50,SE,600.87
2017/2/4 14:55,SE,234.31
2017/2/4 15:00,SE,12.08
2017/2/4 15:05,SE,111.36
2017/2/4 15:10,SE,688.08
2017/2/4 15:15,SE,24.24
2017/2/4 15:20,SE,439.45
2017/2/4 15:25,SE,120.08
2017/2/4 15:30,SE,788.36
2017/2/4 15:35,SE,469.49
2017/2/4 15:40,SE,191.67
